,PC1,PC2
0,-0.1513212638675203,-0.0236998463082546
1,-0.15617022394266722,-0.01942447727355092
2,-0.15854048073936242,-0.021106220181073325
3,-0.16159818934884526,-0.02192857597823778
4,-0.15403072813117558,-0.006421017752955481
5,-0.1678859056638334,-0.0005786039124737207
6,-0.15581573615977762,-0.018572873705101047
7,-0.14929096841749523,-0.024271949403768672
8,-0.14549196008310533,-0.010110081393161397
9,-0.16163899479957639,0.03594751631417984
10,-0.1807765994557198,0.0626796239309937
11,-0.16259089476891472,0.0456400973788764
12,0.3235595725186815,-0.05091058064737029
13,0.32287148337113303,-0.06117382939234322
14,0.3020752309303129,-0.062158913136507864
15,0.32268380876928027,0.07710398172954398
16,0.3102888988788899,-0.004428743429260334
17,0.32367295090969544,0.10341449316046543
